Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
47,45,6,6,42,40,43,Train/43/00043_00334_00024.png
48,46,6,6,43,41,43,Train/43/00043_00334_00025.png
50,48,5,5,45,43,43,Train/43/00043_00334_00026.png
52,48,6,6,47,43,43,Train/43/00043_00334_00027.png
57,53,5,5,52,48,43,Train/43/00043_00334_00028.png
58,54,6,6,53,49,43,Train/43/00043_00335_00000.png
62,59,5,6,57,54,43,Train/43/00043_00335_00001.png
71,59,6,5,65,54,43,Train/43/00043_00335_00002.png
73,73,6,7,67,67,43,Train/43/00043_00335_00003.png
86,76,7,6,79,70,43,Train/43/00043_00335_00004.png
99,88,9,8,91,81,43,Train/43/00043_00335_00005.png
27,26,5,5,22,20,43,Train/43/00043_00335_00006.png
28,27,5,6,23,22,43,Train/43/00043_00335_00007.png
29,26,6,5,24,21,43,Train/43/00043_00335_00008.png
28,27,5,6,23,22,43,Train/43/00043_00335_00009.png
28,26,5,5,23,21,43,Train/43/00043_00335_00010.png
31,27,6,5,26,22,43,Train/43/00043_00335_00011.png
31,28,6,6,26,23,43,Train/43/00043_00335_00012.png
31,28,6,6,26,23,43,Train/43/00043_00335_00013.png
31,29,5,6,26,24,43,Train/43/00043_00335_00014.png
34,32,6,6,29,26,43,Train/43/00043_00335_00015.png
36,33,5,6,31,28,43,Train/43/00043_00335_00016.png
37,34,5,6,32,29,43,Train/43/00043_00335_00017.png
38,34,5,6,32,29,43,Train/43/00043_00335_00018.png
40,34,6,6,34,29,43,Train/43/00043_00335_00019.png
39,34,5,5,34,29,43,Train/43/00043_00335_00020.png
42,36,6,5,37,31,43,Train/43/00043_00335_00021.png
45,39,6,5,40,34,43,Train/43/00043_00335_00022.png
47,42,5,5,41,36,43,Train/43/00043_00335_00023.png
50,45,5,5,45,40,43,Train/43/00043_00335_00024.png
55,49,6,5,49,43,43,Train/43/00043_00335_00025.png
56,51,6,6,51,46,43,Train/43/00043_00335_00026.png
59,54,5,5,54,49,43,Train/43/00043_00335_00027.png
64,57,6,5,59,52,43,Train/43/00043_00335_00028.png
70,61,6,5,64,56,43,Train/43/00043_00336_00000.png
76,69,6,6,70,63,43,Train/43/00043_00336_00001.png
86,75,8,6,79,69,43,Train/43/00043_00336_00002.png
97,87,8,7,89,80,43,Train/43/00043_00336_00003.png
111,100,9,8,102,92,43,Train/43/00043_00336_00004.png
131,119,12,11,120,109,43,Train/43/00043_00336_00005.png
166,152,15,14,152,139,43,Train/43/00043_00336_00006.png
29,31,5,6,24,26,43,Train/43/00043_00336_00007.png
31,30,6,5,25,25,43,Train/43/00043_00336_00008.png
31,31,5,6,26,26,43,Train/43/00043_00336_00009.png
33,31,6,5,28,25,43,Train/43/00043_00336_00010.png
34,32,5,6,29,27,43,Train/43/00043_00336_00011.png
36,33,6,6,30,27,43,Train/43/00043_00336_00012.png
37,34,6,6,32,29,43,Train/43/00043_00336_00013.png
37,34,5,5,31,28,43,Train/43/00043_00336_00014.png
38,36,5,6,33,31,43,Train/43/00043_00336_00015.png
38,35,5,5,33,30,43,Train/43/00043_00336_00016.png
40,37,5,6,35,32,43,Train/43/00043_00336_00017.png
41,37,5,5,36,31,43,Train/43/00043_00336_00018.png
43,39,5,6,37,33,43,Train/43/00043_00336_00019.png
44,39,6,6,39,34,43,Train/43/00043_00336_00020.png
44,39,5,5,39,34,43,Train/43/00043_00336_00021.png
45,41,5,6,40,35,43,Train/43/00043_00336_00022.png
47,41,6,6,42,36,43,Train/43/00043_00336_00023.png
44,42,5,6,39,37,43,Train/43/00043_00336_00024.png
45,42,5,6,40,37,43,Train/43/00043_00336_00025.png
50,42,6,5,45,37,43,Train/43/00043_00336_00026.png
50,43,5,5,45,38,43,Train/43/00043_00336_00027.png
51,44,5,5,46,39,43,Train/43/00043_00336_00028.png
54,46,6,6,48,41,43,Train/43/00043_00337_00000.png
55,47,6,5,50,42,43,Train/43/00043_00337_00001.png
57,49,6,6,51,44,43,Train/43/00043_00337_00002.png
59,51,6,6,53,46,43,Train/43/00043_00337_00003.png
59,52,5,6,54,47,43,Train/43/00043_00337_00004.png
63,54,6,5,58,48,43,Train/43/00043_00337_00005.png
65,56,6,6,59,51,43,Train/43/00043_00337_00006.png
69,58,6,5,63,53,43,Train/43/00043_00337_00007.png
33,32,5,5,28,27,43,Train/43/00043_00337_00008.png
33,33,5,6,28,28,43,Train/43/00043_00337_00009.png
35,35,6,6,30,29,43,Train/43/00043_00337_00010.png
35,35,5,6,30,30,43,Train/43/00043_00337_00011.png
36,34,6,5,31,29,43,Train/43/00043_00337_00012.png
36,36,5,6,31,31,43,Train/43/00043_00337_00013.png
38,37,6,6,33,32,43,Train/43/00043_00337_00014.png
38,37,6,6,33,32,43,Train/43/00043_00337_00015.png
38,37,5,5,33,32,43,Train/43/00043_00337_00016.png
39,39,5,6,34,34,43,Train/43/00043_00337_00017.png
41,40,5,6,36,35,43,Train/43/00043_00337_00018.png
43,40,6,6,38,35,43,Train/43/00043_00337_00019.png
44,41,6,6,39,36,43,Train/43/00043_00337_00020.png
44,42,6,5,39,37,43,Train/43/00043_00337_00021.png
45,44,6,6,40,39,43,Train/43/00043_00337_00022.png
47,46,5,6,42,41,43,Train/43/00043_00337_00023.png
49,46,6,5,44,41,43,Train/43/00043_00337_00024.png
50,48,6,6,45,43,43,Train/43/00043_00337_00025.png
52,51,5,6,47,46,43,Train/43/00043_00337_00026.png
55,52,6,5,50,47,43,Train/43/00043_00337_00027.png
56,53,6,5,51,48,43,Train/43/00043_00337_00028.png
58,57,5,6,53,52,43,Train/43/00043_00338_00000.png
61,59,6,6,56,53,43,Train/43/00043_00338_00001.png
63,59,6,5,58,54,43,Train/43/00043_00338_00002.png
68,65,6,6,62,60,43,Train/43/00043_00338_00003.png
72,71,7,7,66,64,43,Train/43/00043_00338_00004.png
81,77,8,7,74,71,43,Train/43/00043_00338_00005.png
87,81,8,7,80,74,43,Train/43/00043_00338_00006.png
92,85,8,7,84,78,43,Train/43/00043_00338_00007.png
105,99,10,8,96,91,43,Train/43/00043_00338_00008.png
34,34,5,6,29,29,43,Train/43/00043_00338_00009.png
35,34,5,5,29,28,43,Train/43/00043_00338_00010.png
37,35,6,5,32,29,43,Train/43/00043_00338_00011.png
38,36,6,6,33,31,43,Train/43/00043_00338_00012.png
38,37,6,6,33,31,43,Train/43/00043_00338_00013.png
39,38,5,6,33,32,43,Train/43/00043_00338_00014.png
39,38,5,6,34,33,43,Train/43/00043_00338_00015.png
40,38,6,5,35,32,43,Train/43/00043_00338_00016.png
42,39,6,6,37,34,43,Train/43/00043_00338_00017.png
42,39,5,5,37,34,43,Train/43/00043_00338_00018.png
43,41,5,6,38,36,43,Train/43/00043_00338_00019.png
45,43,5,6,40,38,43,Train/43/00043_00338_00020.png
46,44,5,6,41,39,43,Train/43/00043_00338_00021.png
48,45,6,6,43,40,43,Train/43/00043_00338_00022.png
49,47,5,5,44,41,43,Train/43/00043_00338_00023.png
51,49,6,6,46,44,43,Train/43/00043_00338_00024.png
53,51,6,6,48,45,43,Train/43/00043_00338_00025.png
54,51,6,5,49,46,43,Train/43/00043_00338_00026.png
57,54,6,6,51,49,43,Train/43/00043_00338_00027.png
58,56,5,6,53,51,43,Train/43/00043_00338_00028.png
62,58,5,5,57,53,43,Train/43/00043_00339_00000.png
64,61,5,6,58,56,43,Train/43/00043_00339_00001.png
67,64,6,6,61,59,43,Train/43/00043_00339_00002.png
73,71,6,6,67,65,43,Train/43/00043_00339_00003.png
77,75,7,7,71,69,43,Train/43/00043_00339_00004.png
83,80,8,8,76,73,43,Train/43/00043_00339_00005.png
92,86,8,7,84,79,43,Train/43/00043_00339_00006.png
100,95,9,9,92,87,43,Train/43/00043_00339_00007.png
106,99,10,9,97,91,43,Train/43/00043_00339_00008.png
117,118,7,11,107,108,43,Train/43/00043_00339_00009.png
29,29,6,6,24,24,43,Train/43/00043_00339_00010.png
29,29,6,6,24,24,43,Train/43/00043_00339_00011.png
31,31,6,6,26,26,43,Train/43/00043_00339_00012.png
30,31,5,6,25,26,43,Train/43/00043_00339_00013.png
32,33,5,6,27,28,43,Train/43/00043_00339_00014.png
32,33,5,6,27,28,43,Train/43/00043_00339_00015.png
33,32,6,5,28,27,43,Train/43/00043_00339_00016.png
33,33,6,6,28,28,43,Train/43/00043_00339_00017.png
34,33,6,5,29,28,43,Train/43/00043_00339_00018.png
33,34,5,6,28,29,43,Train/43/00043_00339_00019.png
33,34,5,6,28,29,43,Train/43/00043_00339_00020.png
36,35,6,5,31,30,43,Train/43/00043_00339_00021.png
36,36,5,5,31,31,43,Train/43/00043_00339_00022.png
36,37,5,6,31,32,43,Train/43/00043_00339_00023.png
37,37,6,6,32,32,43,Train/43/00043_00339_00024.png
37,37,6,6,32,32,43,Train/43/00043_00339_00025.png
41,41,6,6,36,36,43,Train/43/00043_00339_00026.png
41,41,6,6,36,36,43,Train/43/00043_00339_00027.png
41,40,6,5,36,35,43,Train/43/00043_00339_00028.png
40,41,5,6,35,36,43,Train/43/00043_00340_00000.png
41,40,6,5,36,35,43,Train/43/00043_00340_00001.png
40,41,5,6,35,36,43,Train/43/00043_00340_00002.png
40,40,5,5,35,35,43,Train/43/00043_00340_00003.png
42,42,5,5,37,37,43,Train/43/00043_00340_00004.png
44,44,6,6,39,39,43,Train/43/00043_00340_00005.png
47,46,6,5,42,41,43,Train/43/00043_00340_00006.png
48,49,5,6,43,44,43,Train/43/00043_00340_00007.png
52,53,5,6,47,48,43,Train/43/00043_00340_00008.png
54,55,5,6,49,50,43,Train/43/00043_00340_00009.png
58,58,5,5,53,53,43,Train/43/00043_00340_00010.png
28,26,5,6,22,21,43,Train/43/00043_00340_00011.png
28,26,5,5,22,20,43,Train/43/00043_00340_00012.png
30,28,6,6,24,22,43,Train/43/00043_00340_00013.png
30,29,5,6,25,24,43,Train/43/00043_00340_00014.png
30,29,5,6,25,24,43,Train/43/00043_00340_00015.png
32,29,6,5,27,24,43,Train/43/00043_00340_00016.png
32,29,5,5,26,24,43,Train/43/00043_00340_00017.png
32,31,5,6,27,26,43,Train/43/00043_00340_00018.png
33,30,6,5,28,25,43,Train/43/00043_00340_00019.png
33,31,5,5,27,25,43,Train/43/00043_00340_00020.png
35,32,6,5,30,27,43,Train/43/00043_00340_00021.png
36,33,5,5,30,28,43,Train/43/00043_00340_00022.png
38,35,6,6,33,30,43,Train/43/00043_00340_00023.png
39,35,6,5,33,29,43,Train/43/00043_00340_00024.png
40,37,6,6,34,31,43,Train/43/00043_00340_00025.png
40,37,5,6,34,32,43,Train/43/00043_00340_00026.png
40,38,5,5,35,32,43,Train/43/00043_00340_00027.png
43,40,6,6,38,35,43,Train/43/00043_00340_00028.png
44,42,6,6,39,36,43,Train/43/00043_00341_00000.png
46,42,6,5,41,37,43,Train/43/00043_00341_00001.png
48,44,6,5,43,39,43,Train/43/00043_00341_00002.png
49,47,5,6,44,42,43,Train/43/00043_00341_00003.png
49,47,5,6,44,42,43,Train/43/00043_00341_00004.png
51,48,5,5,46,43,43,Train/43/00043_00341_00005.png
51,48,5,5,46,43,43,Train/43/00043_00341_00006.png
53,50,6,6,48,45,43,Train/43/00043_00341_00007.png
55,51,6,5,50,46,43,Train/43/00043_00341_00008.png
59,55,5,6,54,50,43,Train/43/00043_00341_00009.png
68,60,7,5,62,55,43,Train/43/00043_00341_00010.png
74,67,7,6,68,61,43,Train/43/00043_00341_00011.png
27,25,6,5,22,20,43,Train/43/00043_00341_00012.png
27,27,6,6,22,21,43,Train/43/00043_00341_00013.png
28,28,5,6,22,22,43,Train/43/00043_00341_00014.png
29,27,5,5,23,22,43,Train/43/00043_00341_00015.png
30,28,6,5,25,22,43,Train/43/00043_00341_00016.png
30,28,6,6,25,23,43,Train/43/00043_00341_00017.png
31,29,6,6,26,24,43,Train/43/00043_00341_00018.png
32,30,5,6,26,25,43,Train/43/00043_00341_00019.png
33,31,6,5,28,25,43,Train/43/00043_00341_00020.png
35,31,6,5,29,25,43,Train/43/00043_00341_00021.png
35,32,5,6,29,27,43,Train/43/00043_00341_00022.png
35,34,5,6,30,28,43,Train/43/00043_00341_00023.png
37,35,5,6,31,29,43,Train/43/00043_00341_00024.png
38,36,5,6,32,30,43,Train/43/00043_00341_00025.png
39,36,5,5,33,30,43,Train/43/00043_00341_00026.png
41,38,6,6,35,32,43,Train/43/00043_00341_00027.png
41,39,5,6,36,33,43,Train/43/00043_00341_00028.png
43,40,6,6,38,34,43,Train/43/00043_00342_00000.png
45,42,5,6,40,36,43,Train/43/00043_00342_00001.png
49,44,6,6,44,39,43,Train/43/00043_00342_00002.png
50,44,6,5,45,39,43,Train/43/00043_00342_00003.png
52,46,5,5,47,40,43,Train/43/00043_00342_00004.png
55,49,5,5,50,43,43,Train/43/00043_00342_00005.png
60,52,6,5,54,46,43,Train/43/00043_00342_00006.png
62,55,5,6,57,50,43,Train/43/00043_00342_00007.png
67,57,6,6,61,52,43,Train/43/00043_00342_00008.png
72,60,6,5,65,55,43,Train/43/00043_00342_00009.png
76,66,6,6,69,60,43,Train/43/00043_00342_00010.png
84,71,8,6,76,64,43,Train/43/00043_00342_00011.png
89,75,8,6,81,69,43,Train/43/00043_00342_00012.png
27,27,6,6,22,22,43,Train/43/00043_00342_00013.png
27,27,6,6,22,22,43,Train/43/00043_00342_00014.png
26,27,5,6,21,22,43,Train/43/00043_00342_00015.png
27,28,5,6,22,23,43,Train/43/00043_00342_00016.png
27,28,5,6,22,23,43,Train/43/00043_00342_00017.png
28,28,6,6,23,23,43,Train/43/00043_00342_00018.png
27,28,5,6,22,23,43,Train/43/00043_00342_00019.png
27,28,5,6,22,23,43,Train/43/00043_00342_00020.png
27,28,5,6,22,23,43,Train/43/00043_00342_00021.png
28,28,5,5,23,23,43,Train/43/00043_00342_00022.png
27,27,5,5,22,22,43,Train/43/00043_00342_00023.png
28,29,5,6,23,24,43,Train/43/00043_00342_00024.png
28,28,5,5,23,23,43,Train/43/00043_00342_00025.png
30,30,5,5,25,25,43,Train/43/00043_00342_00026.png
30,30,5,5,25,25,43,Train/43/00043_00342_00027.png
31,32,5,6,25,27,43,Train/43/00043_00342_00028.png
33,32,6,5,28,27,43,Train/43/00043_00343_00000.png
34,35,5,6,29,30,43,Train/43/00043_00343_00001.png
38,36,6,5,33,31,43,Train/43/00043_00343_00002.png
40,39,5,6,35,34,43,Train/43/00043_00343_00003.png
41,41,5,6,36,35,43,Train/43/00043_00343_00004.png
44,42,5,5,38,36,43,Train/43/00043_00343_00005.png
48,45,6,5,43,40,43,Train/43/00043_00343_00006.png
53,50,6,6,47,45,43,Train/43/00043_00343_00007.png
57,55,5,6,52,50,43,Train/43/00043_00343_00008.png
63,60,5,5,58,55,43,Train/43/00043_00343_00009.png
74,71,7,7,68,65,43,Train/43/00043_00343_00010.png
88,84,8,7,81,77,43,Train/43/00043_00343_00011.png
106,100,10,8,97,92,43,Train/43/00043_00343_00012.png
124,119,11,10,114,109,43,Train/43/00043_00343_00013.png
30,30,5,5,25,25,43,Train/43/00043_00343_00014.png
30,31,5,6,25,26,43,Train/43/00043_00343_00015.png
30,30,5,5,25,25,43,Train/43/00043_00343_00016.png
30,31,5,6,25,26,43,Train/43/00043_00343_00017.png
31,31,5,5,26,26,43,Train/43/00043_00343_00018.png
32,31,6,5,27,26,43,Train/43/00043_00343_00019.png
32,31,6,5,27,26,43,Train/43/00043_00343_00020.png
32,33,5,6,27,28,43,Train/43/00043_00343_00021.png
34,35,5,6,29,30,43,Train/43/00043_00343_00022.png
35,34,6,5,30,29,43,Train/43/00043_00343_00023.png
34,34,5,5,29,29,43,Train/43/00043_00343_00024.png
35,35,6,6,30,30,43,Train/43/00043_00343_00025.png
35,35,5,5,30,30,43,Train/43/00043_00343_00026.png
36,36,6,6,31,31,43,Train/43/00043_00343_00027.png
36,36,6,6,31,31,43,Train/43/00043_00343_00028.png
40,40,6,6,35,35,43,Train/43/00043_00344_00000.png
39,40,5,6,34,35,43,Train/43/00043_00344_00001.png
40,40,6,6,35,35,43,Train/43/00043_00344_00002.png
40,40,5,5,35,35,43,Train/43/00043_00344_00003.png
41,40,6,5,36,35,43,Train/43/00043_00344_00004.png
42,43,5,6,37,38,43,Train/43/00043_00344_00005.png
44,44,5,5,39,39,43,Train/43/00043_00344_00006.png
45,45,6,6,40,40,43,Train/43/00043_00344_00007.png
48,48,5,5,43,43,43,Train/43/00043_00344_00008.png
50,50,5,5,45,45,43,Train/43/00043_00344_00009.png
53,53,6,6,48,48,43,Train/43/00043_00344_00010.png
55,55,6,6,50,50,43,Train/43/00043_00344_00011.png
61,61,6,6,56,56,43,Train/43/00043_00344_00012.png
73,72,7,6,67,66,43,Train/43/00043_00344_00013.png
76,76,6,6,70,70,43,Train/43/00043_00344_00014.png
36,36,5,5,31,31,43,Train/43/00043_00344_00015.png
37,36,6,5,32,31,43,Train/43/00043_00344_00016.png
36,36,5,5,31,31,43,Train/43/00043_00344_00017.png
37,36,6,5,32,31,43,Train/43/00043_00344_00018.png
38,38,6,6,33,33,43,Train/43/00043_00344_00019.png
39,38,6,5,34,33,43,Train/43/00043_00344_00020.png
39,40,5,6,34,35,43,Train/43/00043_00344_00021.png
39,40,5,6,34,35,43,Train/43/00043_00344_00022.png
39,39,5,5,34,34,43,Train/43/00043_00344_00023.png
40,40,6,6,35,35,43,Train/43/00043_00344_00024.png
39,40,5,6,34,35,43,Train/43/00043_00344_00025.png
40,40,6,6,35,35,43,Train/43/00043_00344_00026.png
40,40,6,6,35,35,43,Train/43/00043_00344_00027.png
39,39,5,5,34,34,43,Train/43/00043_00344_00028.png
43,42,6,5,38,37,43,Train/43/00043_00345_00000.png
43,43,6,6,38,38,43,Train/43/00043_00345_00001.png
43,42,6,5,38,37,43,Train/43/00043_00345_00002.png
43,43,6,6,38,38,43,Train/43/00043_00345_00003.png
45,44,6,5,40,39,43,Train/43/00043_00345_00004.png
45,44,6,5,40,39,43,Train/43/00043_00345_00005.png
47,47,6,6,42,42,43,Train/43/00043_00345_00006.png
47,47,6,6,42,42,43,Train/43/00043_00345_00007.png
47,47,6,6,42,42,43,Train/43/00043_00345_00008.png
50,50,6,6,45,45,43,Train/43/00043_00345_00009.png
52,52,5,5,47,47,43,Train/43/00043_00345_00010.png
54,54,5,5,49,49,43,Train/43/00043_00345_00011.png
56,57,5,6,51,52,43,Train/43/00043_00345_00012.png
57,57,6,6,52,52,43,Train/43/00043_00345_00013.png
59,58,6,5,54,53,43,Train/43/00043_00345_00014.png
61,60,6,5,56,55,43,Train/43/00043_00345_00015.png
29,25,6,5,24,20,43,Train/43/00043_00345_00016.png
31,29,6,6,26,23,43,Train/43/00043_00345_00017.png
33,29,6,5,28,24,43,Train/43/00043_00345_00018.png
35,33,6,6,30,27,43,Train/43/00043_00345_00019.png
35,33,5,6,29,27,43,Train/43/00043_00345_00020.png
37,32,6,5,31,27,43,Train/43/00043_00345_00021.png
37,34,6,6,32,29,43,Train/43/00043_00345_00022.png
37,33,6,5,32,28,43,Train/43/00043_00345_00023.png
37,34,5,5,32,29,43,Train/43/00043_00345_00024.png
38,35,5,6,33,30,43,Train/43/00043_00345_00025.png
40,35,6,5,35,30,43,Train/43/00043_00345_00026.png
40,37,5,6,35,32,43,Train/43/00043_00345_00027.png
42,37,6,5,36,31,43,Train/43/00043_00345_00028.png
42,38,5,5,36,32,43,Train/43/00043_00346_00000.png
44,40,6,6,38,34,43,Train/43/00043_00346_00001.png
44,40,6,6,39,35,43,Train/43/00043_00346_00002.png
45,41,5,5,40,35,43,Train/43/00043_00346_00003.png
47,43,5,6,41,37,43,Train/43/00043_00346_00004.png
49,44,6,5,44,38,43,Train/43/00043_00346_00005.png
51,46,6,5,46,40,43,Train/43/00043_00346_00006.png
54,48,6,6,49,43,43,Train/43/00043_00346_00007.png
57,50,6,5,52,45,43,Train/43/00043_00346_00008.png
58,52,5,5,53,47,43,Train/43/00043_00346_00009.png
63,55,6,5,57,50,43,Train/43/00043_00346_00010.png
64,57,5,5,59,52,43,Train/43/00043_00346_00011.png
71,62,7,5,65,56,43,Train/43/00043_00346_00012.png
75,69,6,7,69,62,43,Train/43/00043_00346_00013.png
81,71,8,7,74,65,43,Train/43/00043_00346_00014.png
88,77,7,7,80,71,43,Train/43/00043_00346_00015.png
95,84,8,8,87,77,43,Train/43/00043_00346_00016.png
28,25,5,5,23,20,43,Train/43/00043_00346_00017.png
30,27,5,5,25,22,43,Train/43/00043_00346_00018.png
31,28,6,6,26,23,43,Train/43/00043_00346_00019.png
30,28,5,6,25,23,43,Train/43/00043_00346_00020.png
30,28,5,6,25,23,43,Train/43/00043_00346_00021.png
31,27,5,5,25,22,43,Train/43/00043_00346_00022.png
31,30,5,6,26,24,43,Train/43/00043_00346_00023.png
31,29,6,6,26,24,43,Train/43/00043_00346_00024.png
32,30,6,6,26,25,43,Train/43/00043_00346_00025.png
33,31,6,5,27,25,43,Train/43/00043_00346_00026.png
35,32,6,5,29,26,43,Train/43/00043_00346_00027.png
35,32,5,5,29,27,43,Train/43/00043_00346_00028.png
37,34,6,5,31,28,43,Train/43/00043_00347_00000.png
37,35,6,6,32,30,43,Train/43/00043_00347_00001.png
39,36,6,6,33,31,43,Train/43/00043_00347_00002.png
40,38,5,6,34,33,43,Train/43/00043_00347_00003.png
42,38,6,5,36,33,43,Train/43/00043_00347_00004.png
42,41,5,6,37,36,43,Train/43/00043_00347_00005.png
45,43,6,6,40,38,43,Train/43/00043_00347_00006.png
47,45,6,6,42,40,43,Train/43/00043_00347_00007.png
48,46,6,6,43,41,43,Train/43/00043_00347_00008.png
50,48,5,5,45,43,43,Train/43/00043_00347_00009.png
52,48,6,6,47,43,43,Train/43/00043_00347_00010.png
57,53,5,5,52,48,43,Train/43/00043_00347_00011.png
58,54,6,6,53,49,43,Train/43/00043_00347_00012.png
62,59,5,6,57,54,43,Train/43/00043_00347_00013.png
71,59,6,5,65,54,43,Train/43/00043_00347_00014.png
73,73,6,7,67,67,43,Train/43/00043_00347_00015.png
86,76,7,6,79,70,43,Train/43/00043_00347_00016.png
99,88,9,8,91,81,43,Train/43/00043_00347_00017.png
27,26,5,5,22,20,43,Train/43/00043_00347_00018.png
28,27,5,6,23,22,43,Train/43/00043_00347_00019.png
29,26,6,5,24,21,43,Train/43/00043_00347_00020.png
28,27,5,6,23,22,43,Train/43/00043_00347_00021.png
28,26,5,5,23,21,43,Train/43/00043_00347_00022.png
31,27,6,5,26,22,43,Train/43/00043_00347_00023.png
31,28,6,6,26,23,43,Train/43/00043_00347_00024.png
31,28,6,6,26,23,43,Train/43/00043_00347_00025.png
31,29,5,6,26,24,43,Train/43/00043_00347_00026.png
34,32,6,6,29,26,43,Train/43/00043_00347_00027.png
36,33,5,6,31,28,43,Train/43/00043_00347_00028.png
37,34,5,6,32,29,43,Train/43/00043_00348_00000.png
38,34,5,6,32,29,43,Train/43/00043_00348_00001.png
40,34,6,6,34,29,43,Train/43/00043_00348_00002.png
39,34,5,5,34,29,43,Train/43/00043_00348_00003.png
42,36,6,5,37,31,43,Train/43/00043_00348_00004.png
45,39,6,5,40,34,43,Train/43/00043_00348_00005.png
47,42,5,5,41,36,43,Train/43/00043_00348_00006.png
50,45,5,5,45,40,43,Train/43/00043_00348_00007.png
55,49,6,5,49,43,43,Train/43/00043_00348_00008.png
56,51,6,6,51,46,43,Train/43/00043_00348_00009.png
59,54,5,5,54,49,43,Train/43/00043_00348_00010.png
64,57,6,5,59,52,43,Train/43/00043_00348_00011.png
70,61,6,5,64,56,43,Train/43/00043_00348_00012.png
76,69,6,6,70,63,43,Train/43/00043_00348_00013.png
86,75,8,6,79,69,43,Train/43/00043_00348_00014.png
97,87,8,7,89,80,43,Train/43/00043_00348_00015.png
111,100,9,8,102,92,43,Train/43/00043_00348_00016.png
131,119,12,11,120,109,43,Train/43/00043_00348_00017.png
166,152,15,14,152,139,43,Train/43/00043_00348_00018.png
29,31,5,6,24,26,43,Train/43/00043_00348_00019.png
31,30,6,5,25,25,43,Train/43/00043_00348_00020.png
31,31,5,6,26,26,43,Train/43/00043_00348_00021.png
33,31,6,5,28,25,43,Train/43/00043_00348_00022.png
34,32,5,6,29,27,43,Train/43/00043_00348_00023.png
36,33,6,6,30,27,43,Train/43/00043_00348_00024.png
37,34,6,6,32,29,43,Train/43/00043_00348_00025.png
37,34,5,5,31,28,43,Train/43/00043_00348_00026.png
38,36,5,6,33,31,43,Train/43/00043_00348_00027.png
38,35,5,5,33,30,43,Train/43/00043_00348_00028.png
40,37,5,6,35,32,43,Train/43/00043_00349_00000.png
41,37,5,5,36,31,43,Train/43/00043_00349_00001.png
43,39,5,6,37,33,43,Train/43/00043_00349_00002.png
44,39,6,6,39,34,43,Train/43/00043_00349_00003.png
44,39,5,5,39,34,43,Train/43/00043_00349_00004.png
45,41,5,6,40,35,43,Train/43/00043_00349_00005.png
47,41,6,6,42,36,43,Train/43/00043_00349_00006.png
44,42,5,6,39,37,43,Train/43/00043_00349_00007.png
45,42,5,6,40,37,43,Train/43/00043_00349_00008.png
50,42,6,5,45,37,43,Train/43/00043_00349_00009.png
50,43,5,5,45,38,43,Train/43/00043_00349_00010.png
51,44,5,5,46,39,43,Train/43/00043_00349_00011.png
54,46,6,6,48,41,43,Train/43/00043_00349_00012.png
55,47,6,5,50,42,43,Train/43/00043_00349_00013.png
57,49,6,6,51,44,43,Train/43/00043_00349_00014.png
59,51,6,6,53,46,43,Train/43/00043_00349_00015.png
59,52,5,6,54,47,43,Train/43/00043_00349_00016.png
63,54,6,5,58,48,43,Train/43/00043_00349_00017.png
65,56,6,6,59,51,43,Train/43/00043_00349_00018.png
69,58,6,5,63,53,43,Train/43/00043_00349_00019.png
33,32,5,5,28,27,43,Train/43/00043_00349_00020.png
33,33,5,6,28,28,43,Train/43/00043_00349_00021.png
35,35,6,6,30,29,43,Train/43/00043_00349_00022.png
